Active;x1;pmv1;x2;pmv2;x3;pmv3;x4;pmv4;x5;pmv5;LUMO;HOMO;GapHL;Dipole_Moment;ASA;a_aro;a_count;a_heavy;balabanJ;chi0;KierFlex;lip_acc;lip_don;logS;mr;rings;vdw_area;vdw_vol;Weight;weinerPath;weinerPol;zagreb;apol;bpol;McGowan_Volume;PetitjeanNumber;CPCM1;CPCM2;CPCM3;CPCM4;CPCM5;SMD1;SMD2;SMD3;SMD4;SMD5;mol
1;56,1249771;287,404114;58,9753723;617,854187;251,801773;264,970337;-2,19002652;317,136597;38,1824875;286,990814;0,0056;-0,35643;-9,851415548;3,6027;391,34021;6;27;14;1,9004033;9,9662552;1,8970124;3;1;-2,1496999;5,4558816;2;194,19366;265,2471;191,23;298;19;70;30,732309;17,745691;1,4865;0,5;-148,7798689;-146,9938918;-147,028848;-149,5168783;-150,1235365;-153,2486037;-151,0854224;-150,8484311;-153,3336195;-152,2367073;O=C1N[C@H](C)[C@H](c2ccccc2)OC1
1;75,1735458;385,008301;78,6408691;816,305664;338,080902;355,950012;-3,01952362;417,270508;50,3763695;381,601349;-0,00873;-0,33139;-8,780094856;4,165;502,9017;17;34;20;1,6255825;13,949383;2,273679;5;1;-3,76159;7,7552872;3;268,5459;363,10574;266,30399;805;30;104;40,937102;19,924898;2,0102;0,5;-179,3262898;-176,985621;-177,031586;-180,287627;-181,0769597;-187,0733166;-183,4894817;-183,1912252;-184,8181825;-184,0046461;OCc1c(-c2n(C)nc(-c3cnccc3)n2)cccc1
1;115,71521;596,110718;110,935242;1192,49207;533,295166;570,060974;-6,01144171;589,499695;79,1439743;596,920959;-0,02206;-0,37711;-9,66147858;2,6731;645,96448;0;63;33;1,5320021;23,974327;4,2371907;7;1;-4,2553401;11,7255;5;423,19284;589,31732;459,51398;2708;77;198;70,47279;42,02521;3,2998;0,5;-348,7237349;-343,5154523;-343,6154755;-350,9350348;-352,7846346;-354,1418656;-348,7483525;-348,3271499;-356,9827563;-359,6409242;F[C@]12[C@H](O)C[C@]3(C)[C@]4(C(=O)COC(=O)C)N=C(C)O[C@H]4C[C@H]3[C@@H]1CCC=1[C@]2(C)C=CC(=O)C=1
1;118,948929;600,309937;114,858444;1197,87793;537,564392;574,958618;-4,18580341;596,667847;84,7811203;601,415771;-0,02512;-0,38254;-9,725970072;4,4874;618,69958;0;61;32;1,6103592;23,482763;4,9472332;5;1;-5,6603599;11,84157;5;425,11951;586,16931;487,39499;2351;79;198;70,503997;39,494003;3,3312;0,5;-328,8854278;-325,3263658;-325,395894;-330,3598834;-331,5771134;-335,4373861;-331,5497472;-331,1158155;-337,3287256;-334,8137252;Cl[C@@H]1[C@@]2(Cl)[C@@]3(C)C([C@@H](F)C[C@@H]2[C@@H]2[C@](C)([C@@]4(C(=O)CO)OC(C)(C)O[C@H]4C2)C1)=CC(=O)C=C3
1;88,195015;454,611816;89,1094971;943,018311;402,784393;427,093201;-4,24804831;472,274078;59,2780304;451,037689;-0,02348;-0,30642;-7,699250104;3,6613;557,24365;11;42;23;1,545765;15,974327;3,1381845;4;1;-3,93858;9,1227341;4;315,33923;431,16922;330,431;1085;40;128;50,446067;30,193933;2,3919;0,5;-225,466128;-222,9832317;-223,0316801;-226,4978106;-227,3517716;-235,0071575;-230,4154947;-230,0671711;-232,913962;-229,1003941;Fc1cc2N=C(N3CCN(C)CC3)c3c(sc(C)c3)Nc2cc1
1;123,661835;631,098572;118,160881;1257,02686;563,743347;603,354187;-5,48591137;623,659912;86,3621979;631,934937;-0,02282;-0,37785;-9,660934348;5,8998;668,21484;0;67;35;1,5719695;25,76722;4,7416773;7;1;-4,86902;12,064408;5;444,12604;618,09821;494,53098;3112;82;212;73,825376;46,010624;3,4603;0,5;-363,9227286;-360,2262017;-360,2976595;-365,478707;-366,7749266;-369,3923361;-365,9078891;-365,4321566;-371,2043915;-369,9692213;F[C@@H]1C=2[C@@](C)([C@@]3(F)[C@H](O)C[C@]4(C)[C@@]5(C(=O)COC(=O)C)OC(C)(C)O[C@@H]5C[C@H]4[C@@H]3C1)C=CC(=O)C=2
1;132,097046;678,056091;125,086922;1362,84692;605,405212;647,603699;-6,75941992;667,140991;93,9166565;679,398987;-0,01675;-0,37112;-9,642974692;6,4018;752,72693;0;73;34;1,4987938;24,836134;6,2739921;5;1;-6,95186;12,893735;4;467,11169;656,38763;474,61298;3428;67;188;79,851927;48,628073;3,7156;0,5;-413,5827183;-409,9542797;-410,0239308;-415,125952;-416,4190372;-421,9529957;-418,210119;-417,6783605;-423,0746024;-418,2368348;F[C@H]1C=2[C@](C)([C@H]3[C@@H](O)C[C@@]4(C)[C@H](C(=O)COC(=O)CCCCC)[C@H](C)C[C@@H]4[C@H]3C1)C=CC(=O)C=2
1;112,316254;578,918823;111,125076;1200,74158;514,565674;545,382629;-6,06809282;593,299866;77,1675797;577,56427;-0,02499;-0,30165;-7,528361256;2,7761;707,74115;12;55;30;1,3469099;21,139618;5,7720022;3;1;-4,9263501;11,581231;4;403,04214;555,00854;434,526;2618;49;160;64,722825;37,179175;3,0888;0,466666667;-292,9197047;-290,2005325;-290,2544247;-294,0212417;-294,9188351;-304,0983031;-299,0765058;-298,609245;-302,3541569;-296,545068;FC(F)(F)c1cc2/C(=C/CCN3CCN(CCO)CC3)/c3c(Sc2cc1)cccc3
1;85,4710617;432,966461;91,1176147;921,758118;378,792358;399,207977;-2,20765567;489,851044;58,627903;432,085876;-0,00707;-0,32563;-8,668527296;5,456;547,02673;6;41;22;1,7223927;16,164927;4,0161672;5;3;-2,5353501;7,6867127;2;313,75174;387,7771;316,327;1225;30;110;44,182067;29,297933;2,203;0,461538462;-222,0206107;-218,7894315;-218,8527923;-223,3507911;-224,4444788;-229,032294;-223,6729478;-223,3316151;-229,9199548;-229,2590112;FC(F)(F)c1cc(N2CCN(CCNC(=O)N)CC2)ccc1
1;81,4498596;409,858612;87,158989;864,182617;359,85141;378,33429;-1,72242594;458,283844;56,0502129;406,266541;-0,02626;-0,34242;-8,603219456;4,3561;508,23486;12;34;22;1,8853375;15,853006;2,9250178;4;1;-4,5048599;8,2681189;3;288,47629;383,81848;318,73499;913;42;118;42,702516;18,999484;2,1503;0,5;-169,7761942;-167,3402747;-167,3877661;-170,7883858;-171,6253796;-176,2434443;-173,097206;-172,7736283;-175,2940065;-174,0207256;Clc1cc2C(c3c(F)cccc3)=N[C@H](O)C(=O)N(C)c2cc1
1;75,4435196;379,189026;80,9925995;812,30481;332,607269;348,775391;-1,45612395;434,598938;51,733078;378,059448;-0,01011;-0,34994;-9,247318028;1,9425;490,98193;11;34;19;1,9211744;13,828063;2,9715948;4;0;-3,1350601;7,205337;2;272,87518;346,84283;262,284;722;27;94;39,002895;23,775105;1,9407;0,454545455;-178,7154954;-176,8859253;-176,9219476;-179,4638726;-180,0768907;-185,2360174;-182,9321831;-182,6255601;-182,8637474;-179,5325147;Fc1ccc([C@@H](C)n2c(C(=O)OCC)cnc2)cc1
1;118,353645;610,591125;116,884018;1269,88806;543,518433;576,69989;-6,85120535;616,033508;83,267807;609,612732;-0,02082;-0,31044;-7,881023592;3,0605;728,88403;21;58;33;1,1568248;22,949018;4,5708613;3;1;-6,45473;12,462832;5;415,36346;598,74115;450,504;3501;55;180;68,862825;34,899175;3,2513;0,5;-307,3284449;-304,8813299;-304,92944;-308,331608;-309,154323;-320,3014049;-315,8545781;-315,3640332;-316,5717436;-308,1333845;Fc1cc2c(n(-c3ccc(F)cc3)c3c2CN(CCC[C@@H](O)c2ccc(F)cc2)CC3)cc1
1;115,122223;583,58429;115,89328;1197,50317;518,005432;548,233215;-3,99114537;612,766968;80,053833;580,522278;-0,01552;-0,29748;-7,672582736;1,7337;666,21692;15;56;30;1,7003043;21,836134;5,2180271;5;3;-5,2513199;11,504419;3;412,01147;559,08508;411,47299;2476;47;154;64,441618;32,564382;3,1297;0,5;-301,025734;-298,4055652;-298,4571666;-302,0972073;-302,9748124;-310,8048961;-307,6850107;-307,2278104;-308,9817958;-303,8813285;Fc1ccc(-c2c(/C=C/[C@@H](O)C[C@H](O)CC(=O)O)n(C(C)C)c3c2cccc3)cc1
1;112,549835;576,787659;121,618958;1228,17285;506,86673;533,044006;-4,23406458;638,76825;73,232132;573,994019;-0,04291;-0,32515;-7,680201984;10,6269;719,58801;12;51;32;1,3585083;23,250347;4,7459712;13;7;-2,0253401;10,950717;3;412,84216;526,40356;441,40399;3626;48;162;58,621067;29,882933;3,0377;0,473684211;-270,1382809;-262,6312354;-262,7756993;-273,3191912;-275,9786426;-280,4210681;-272,2298445;-271,8573649;-284,3024999;-292,4971252;O=C(O)[C@@H](NC(=O)c1ccc(NCc2nc3C(=O)N=C(N)Nc3nc2)cc1)CCC(=O)O
1;93,8310089;476,795654;94,6090851;981,657654;423,96167;448,93631;-3,53887057;494,914062;59,9714432;469,505768;-0,01837;-0,34276;-8,827170924;3,458;567,27325;12;42;24;1,8338256;17,319626;4,2071118;4;0;-3,74891;9,9720869;3;346,67862;458,11072;360,78101;1207;41;128;53,296274;32,793726;2,619;0,5;-223,0620237;-218,511401;-218,6006831;-224,9336372;-226,4716397;-230,7525718;-223,9781354;-223,6407608;-235,3536521;-237,0150962;Clc1cc2C(c3ccccc3)=NCC(=O)N(CP(=O)(C)C)c2cc1
1;106,2864;547,563416;106,887352;1134,35339;485,367554;514,417236;-5,32736158;566,722412;72,739975;544,937073;-0,02614;-0,30459;-7,57707002;6,1858;661,2735;12;51;29;1,4530768;20,595648;4,8387318;4;0;-4,7919798;10,916739;4;392,54977;522,61139;421,487;2210;49;158;60,302446;36,837554;2,9068;0,461538462;-267,1717121;-264,3846422;-264,4394411;-268,3150791;-269,2537408;-276,9171739;-272,373636;-271,9364965;-274,9950451;-270,2536029;FC(F)(F)c1cc2N(C(=O)CCN3CCN(C)CC3)c3c(Sc2cc1)cccc3
1;112,530365;571,132874;115,225105;1175,48792;507,101868;536,557495;-3,85426927;604,863892;77,1149292;566,071533;-0,02954;-0,32603;-8,067967284;7,645;665,95264;19;51;30;1,5126338;21,250347;4,7235584;6;1;-6,0855899;11,687087;4;398,15536;547,82715;424,884;2364;50;160;62,070653;32,063347;3,0417;0,5;-266,933428;-263,3098141;-263,3796486;-268,4647562;-269,7427653;-275,5970183;-271,1949384;-270,7629601;-274,0018105;-270,3280265;Clc1ccc(Oc2c3c4c(COC)c(C(=O)OC(C)C)ncc4[nH]c3ccc2)cc1
1;88,6869659;457,029755;80,0463257;918,493164;409,694672;439,335175;-5,4873929;431,589996;65,8056412;459,059326;0,01893;-0,3133;-9,040509868;1,43;526,48254;6;51;22;1,6617826;15,53517;2,9455943;2;1;-3,6293499;8,9688005;4;316,44305;455,6153;299,45801;902;46;130;56,438997;33,683003;2,5217;0,5;-293,8287821;-292,5729569;-292,5977134;-294,3417222;-294,7616559;-302,4436518;-299,7856276;-299,4189689;-300,4896227;-293,5857378;Oc1cc2[C@]3(CC)C(C)(C)[C@H](N(CC4CC4)CC3)Cc2cc1
